movie_title,genres,tomatometer_rating,predicted_y,predicted_y_string,Adventure,Animation,Children,Comedy,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Mystery,Sci-Fi,War,Musical,Documentar,IMAX,Western,Film-Noir,(no genre listed)
Hagazussa: A Heathen's Curse (Hagazussa),"Art House & International, Horror",96,0,Fresh,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Haiku Tunnel,"Art House & International, Comedy",60,0,Fresh,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hail, Caesar!",Comedy,85,1,Certified Fresh,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Je Vous Salue, Marie (Hail Mary)","Art House & International, Drama, Special Interest, Faith & Spirituality",70,0,Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hail the Conquering Hero,"Classics, Comedy, Drama",95,0,Fresh,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hair,"Comedy, Drama, Musical & Performing Arts",88,0,Fresh,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Hair High,"Animation, Comedy, Horror, Romance",75,0,Fresh,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HairBrained,"Comedy, Drama",22,-1,Rotten,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hairspray,"Comedy, Musical & Performing Arts",91,1,Certified Fresh,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Hale County This Morning, This Evening",Documentary,97,1,Certified Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Half Light,"Drama, Mystery & Suspense, Science Fiction & Fantasy",25,-1,Rotten,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0
Half a Sixpence,"Classics, Musical & Performing Arts, Romance",29,-1,Rotten,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Half Baked,Comedy,29,-1,Rotten,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Half Magic,Comedy,55,-1,Rotten,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Half Nelson,Drama,90,1,Certified Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Half of a Yellow Sun,Drama,51,-1,Rotten,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Half Past Dead,Action & Adventure,3,-1,Rotten,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Hall Pass,Comedy,33,-1,Rotten,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Hallelujah Trail,"Classics, Comedy, Western",40,-1,Rotten,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Hallowed Ground,Horror,0,-1,Rotten,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Halloween,Horror,27,-1,Rotten,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Halloween,Horror,79,1,Certified Fresh,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Halloween 4: The Return of Michael Myers,Horror,29,-1,Rotten,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Halloween 5: The Revenge of Michael Myers,Horror,13,-1,Rotten,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Halloween H20,Horror,53,-1,Rotten,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Halloween II,"Drama, Horror",32,-1,Rotten,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Halloween III: Season of the Witch,"Horror, Science Fiction & Fantasy",41,-1,Rotten,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Halloween: Resurrection,Horror,12,-1,Rotten,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Halloween - The Curse of Michael Myers (Halloween 6),"Horror, Kids & Family",9,-1,Rotten,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Halloweentown,"Comedy, Kids & Family, Science Fiction & Fantasy",80,0,Fresh,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Halls of Montezuma,"Action & Adventure, Classics, Drama",88,0,Fresh,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Hamburger Hill,"Action & Adventure, Drama",100,0,Fresh,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Hamlet,"Drama, Television",100,0,Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamlet 2,Comedy,62,0,Fresh,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hammer,"Drama, Mystery & Suspense",79,0,Fresh,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Hammer Of The Gods,Action & Adventure,29,-1,Rotten,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Hammett,"Action & Adventure, Drama, Mystery & Suspense",75,0,Fresh,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
Hampstead,"Comedy, Drama, Romance",43,-1,Rotten,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hancock,"Action & Adventure, Comedy, Drama",41,-1,Rotten,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
The Handmaid's Tale,"Drama, Science Fiction & Fantasy",32,-1,Rotten,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Hands of Stone,"Action & Adventure, Drama",45,-1,Rotten,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Handsome Harry,Drama,81,0,Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hang 'em High,"Classics, Drama, Western",92,0,Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Hangar 10,"Horror, Mystery & Suspense, Science Fiction & Fantasy",14,-1,Rotten,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
Hangin' with the Homeboys,"Comedy, Drama",83,0,Fresh,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanging Up,"Comedy, Drama",12,-1,Rotten,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hangman,Horror,100,0,Fresh,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Hangman,"Drama, Mystery & Suspense",4,-1,Rotten,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Hangmen Also Die,Classics,85,0,Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanky Panky,"Action & Adventure, Comedy, Drama, Mystery & Suspense",33,-1,Rotten,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
Hanna,"Action & Adventure, Mystery & Suspense",71,0,Fresh,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
Hannah Montana/Miley Cyrus: Best of Both Worlds Concert Tour,"Documentary, Kids & Family, Musical & Performing Arts",71,0,Fresh,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Hannah and Her Sisters,"Comedy, Drama, Romance",91,1,Certified Fresh,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hannah Arendt,Drama,88,1,Certified Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hannah Free,"Drama, Gay & Lesbian",20,-1,Rotten,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hannah Gadsby: Nanette,Comedy,100,1,Certified Fresh,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hannah Montana: The Movie,"Comedy, Kids & Family",43,-1,Rotten,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hannah Takes the Stairs,"Art House & International, Comedy, Drama",59,-1,Rotten,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hannibal Buress: Comedy Camisado,"Comedy, Television",100,0,Fresh,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hannibal Rising,"Drama, Horror, Mystery & Suspense",16,-1,Rotten,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
Hanover Street,"Action & Adventure, Drama, Romance",57,-1,Rotten,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Hans Christian Andersen,"Classics, Kids & Family, Musical & Performing Arts, Romance",83,0,Fresh,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Hansel and Gretel Get Baked,"Action & Adventure, Comedy, Horror",71,0,Fresh,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Hansel and Gretel: Witch Hunters,"Action & Adventure, Comedy",16,-1,Rotten,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Happiest Millionaire,"Comedy, Drama, Kids & Family, Musical & Performing Arts",50,-1,Rotten,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Happily N'ever After,"Animation, Comedy, Kids & Family, Science Fiction & Fantasy",4,-1,Rotten,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The Happiness of the Katakuris,"Art House & International, Comedy, Drama, Horror, Musical & Performing Arts",68,0,Fresh,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
Happy Accidents,"Comedy, Drama, Romance",70,0,Fresh,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Happy Anniversary,Comedy,83,0,Fresh,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Happy as Lazzaro (Lazzaro felice),"Art House & International, Drama",91,1,Certified Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Happy Birthday to Me,"Art House & International, Horror",27,-1,Rotten,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Happy Campers,Comedy,57,-1,Rotten,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Happy Christmas,Drama,76,1,Certified Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Happy Death Day,Horror,71,0,Fresh,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Happy Death Day 2U,Horror,71,0,Fresh,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Happy Endings,"Art House & International, Comedy, Drama",55,-1,Rotten,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Happy Feet,"Animation, Comedy, Kids & Family",76,1,Certified Fresh,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Happy Feet Two,"Animation, Art House & International, Kids & Family",45,-1,Rotten,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Happy Gilmore,"Comedy, Special Interest",61,0,Fresh,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Happy, Happy","Art House & International, Comedy, Special Interest",85,1,Certified Fresh,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Happy Happy Joy Joy: The Ren & Stimpy Story,Documentary,78,0,Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Happy Here and Now,"Drama, Mystery & Suspense",48,-1,Rotten,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Happy People: A Year in the Taiga,"Art House & International, Documentary, Special Interest",88,1,Certified Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Happy, Texas",Comedy,81,1,Certified Fresh,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Happy Valley,"Documentary, Drama",89,0,Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
HappyThankYouMorePlease,Comedy,42,-1,Rotten,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hara-Kiri: Death of a Samurai,"Action & Adventure, Art House & International, Drama",76,1,Certified Fresh,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Harakiri,"Art House & International, Classics, Drama",100,0,Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Harbinger Down,"Horror, Science Fiction & Fantasy",43,-1,Rotten,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Hard Breakers,Comedy,14,-1,Rotten,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard Candy,"Drama, Horror, Mystery & Suspense",67,0,Fresh,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
Hard Core Logo,"Comedy, Drama, Musical & Performing Arts",69,0,Fresh,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Hard Eight,Drama,80,1,Certified Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard Kill,"Action & Adventure, Science Fiction & Fantasy",0,-1,Rotten,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Hard Rain,Action & Adventure,30,-1,Rotten,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Hard Sell,"Comedy, Drama",33,-1,Rotten,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard Target,Action & Adventure,57,-1,Rotten,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Hard Ticket to Hawaii,"Action & Adventure, Comedy, Mystery & Suspense",14,-1,Rotten,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
Hard to be a God,Science Fiction & Fantasy,95,1,Certified Fresh,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Hard to Kill,"Action & Adventure, Drama, Mystery & Suspense",38,-1,Rotten,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
The Hard Way,"Action & Adventure, Comedy",77,0,Fresh,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Hard Word,"Action & Adventure, Art House & International, Comedy, Drama, Mystery & Suspense",39,-1,Rotten,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
Hardball,"Comedy, Drama",41,-1,Rotten,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hardcore Henry,"Action & Adventure, Science Fiction & Fantasy",51,-1,Rotten,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
The Harder They Come,"Classics, Drama",91,0,Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hardware,"Action & Adventure, Horror, Science Fiction & Fantasy",50,-1,Rotten,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
Hardware Wars,Comedy,83,0,Fresh,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hari Kondabolu: Warn Your Relatives,Comedy,100,0,Fresh,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harlem Aria,"Comedy, Drama",10,-1,Rotten,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Harlem Nights,"Action & Adventure, Comedy",21,-1,Rotten,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Harley Davidson and the Marlboro Man,Action & Adventure,21,-1,Rotten,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Harmonium (Fuchi ni tatsu),"Art House & International, Drama",100,0,Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Harmontown,"Comedy, Documentary, Special Interest",76,0,Fresh,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Harold & Kumar Escape from Guantanamo Bay,Comedy,52,-1,Rotten,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harold & Kumar Go to White Castle,"Action & Adventure, Comedy",74,1,Certified Fresh,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Harold And Lillian: A Hollywood Love Story,Documentary,97,0,Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Harold and Maude,"Classics, Comedy, Romance",85,1,Certified Fresh,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harold's Going Stiff,"Comedy, Horror",100,0,Fresh,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Harper (The Moving Target),"Drama, Mystery & Suspense",100,0,Fresh,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Harpoon,"Art House & International, Comedy, Horror",97,1,Certified Fresh,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Harrison's Flowers,"Art House & International, Drama",49,-1,Rotten,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry and the Hendersons,"Comedy, Kids & Family",43,-1,Rotten,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry and Walter Go to New York,Comedy,56,-1,Rotten,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry Benson: Shoot First,Documentary,85,0,Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Harry Brown,"Art House & International, Drama, Mystery & Suspense",63,0,Fresh,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Harry Dean Stanton: Partly Fiction,"Documentary, Television",92,0,Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Harry Potter and the Chamber of Secrets,"Kids & Family, Science Fiction & Fantasy",82,1,Certified Fresh,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Harry Potter and the Deathly Hallows - Part 1,"Action & Adventure, Drama, Kids & Family, Mystery & Suspense, Science Fiction & Fantasy",77,1,Certified Fresh,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0
Harry Potter and the Deathly Hallows - Part 2,"Action & Adventure, Drama, Kids & Family, Mystery & Suspense, Science Fiction & Fantasy",96,1,Certified Fresh,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0
Harry Potter and the Goblet of Fire,"Action & Adventure, Kids & Family, Science Fiction & Fantasy",88,1,Certified Fresh,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Harry Potter and the Half-Blood Prince,"Action & Adventure, Drama, Kids & Family, Mystery & Suspense, Science Fiction & Fantasy",84,1,Certified Fresh,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0
Harry Potter and the Order of the Phoenix,"Action & Adventure, Drama, Kids & Family, Science Fiction & Fantasy",78,1,Certified Fresh,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
Harry Potter and the Prisoner of Azkaban,"Kids & Family, Science Fiction & Fantasy",90,1,Certified Fresh,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Harry Potter and the Sorcerer's Stone,"Action & Adventure, Kids & Family, Science Fiction & Fantasy",81,1,Certified Fresh,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Harsh Times,"Action & Adventure, Drama",48,-1,Rotten,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Hart's War,Drama,59,-1,Rotten,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Harvard Beats Yale 29-29,"Documentary, Sports & Fitness",92,0,Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Harvard Man,"Comedy, Drama",33,-1,Rotten,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Harvest,"Drama, Romance",73,0,Fresh,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Harvey,"Classics, Comedy, Drama, Science Fiction & Fantasy",85,0,Fresh,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
The Harvey Girls,"Classics, Comedy, Musical & Performing Arts, Western",100,0,Fresh,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Hasan Minhaj: Homecoming King,Comedy,78,0,Fresh,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ha-Sodot (The Secrets),"Art House & International, Drama, Gay & Lesbian",67,0,Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hatari!,"Action & Adventure, Classics, Comedy, Drama",63,0,Fresh,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Hatchet,Horror,55,-1,Rotten,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Hatchet for the Honeymoon (Il rosso segno della follia),"Art House & International, Horror, Mystery & Suspense, Science Fiction & Fantasy",57,-1,Rotten,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
Hatchet II,"Action & Adventure, Comedy, Horror, Mystery & Suspense",42,-1,Rotten,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
Hatchet III,Horror,57,-1,Rotten,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Hate Crime,"Drama, Mystery & Suspense, Gay & Lesbian",6,-1,Rotten,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Hateship Loveship,"Comedy, Drama",50,-1,Rotten,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hating Breitbart,"Documentary, Special Interest",0,-1,Rotten,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Haunt,Horror,39,-1,Rotten,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Haunt,"Horror, Mystery & Suspense",70,0,Fresh,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
Dark House,"Drama, Horror, Mystery & Suspense",9,-1,Rotten,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
The Haunted Mansion,"Comedy, Horror, Kids & Family, Mystery & Suspense, Science Fiction & Fantasy",14,-1,Rotten,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
The Haunted Palace,Horror,75,0,Fresh,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Haunted World of El Superbeasto,"Action & Adventure, Animation, Comedy, Horror, Mystery & Suspense",40,-1,Rotten,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
Haunter,"Horror, Mystery & Suspense",56,-1,Rotten,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
Haunters: The Art of the Scare,"Documentary, Horror",100,0,Fresh,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Haunting of Molly Hartley,"Drama, Mystery & Suspense",2,-1,Rotten,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
House (Hausu),"Art House & International, Comedy, Horror, Science Fiction & Fantasy, Special Interest",90,0,Fresh,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Hav Plenty,"Comedy, Romance",36,-1,Rotten,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hava Nagila: The Movie,"Documentary, Drama, Special Interest",90,0,Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Havana Motor Club,"Documentary, Drama, Sports & Fitness",88,0,Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Have a Good Trip: Adventures in Psychedelics,Documentary,58,-1,Rotten,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Havoc,Drama,45,-1,Rotten,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hawking,"Documentary, Special Interest",85,0,Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Häxan (Häxan: Witchcraft Through the Ages) (The Witches),Horror,88,0,Fresh,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Haywire,"Action & Adventure, Drama, Mystery & Suspense",80,1,Certified Fresh,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
He Got Game,Drama,81,1,Certified Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
He Knows You're Alone,Horror,22,-1,Rotten,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"He Loves Me, He Loves Me Not","Art House & International, Comedy, Drama, Mystery & Suspense",71,0,Fresh,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
He Named Me Malala,Documentary,72,0,Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"He Said, She Said","Comedy, Drama, Romance",33,-1,Rotten,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
He Walked by Night,"Classics, Drama, Mystery & Suspense",86,0,Fresh,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
He Was a Quiet Man,"Art House & International, Comedy, Drama",80,0,Fresh,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Head Above Water,"Art House & International, Comedy, Drama, Mystery & Suspense",40,-1,Rotten,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Head Count,"Horror, Mystery & Suspense, Science Fiction & Fantasy",68,0,Fresh,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
Head of State,Comedy,30,-1,Rotten,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head On,"Art House & International, Drama",63,0,Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Headhunters,"Action & Adventure, Art House & International, Mystery & Suspense",93,1,Certified Fresh,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
Headshot,"Art House & International, Mystery & Suspense, Special Interest",71,0,Fresh,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Headshot,"Action & Adventure, Art House & International, Drama, Mystery & Suspense",73,1,Certified Fresh,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
Headspace,"Documentary, Horror, Musical & Performing Arts",50,-1,Rotten,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
